epoch,dw_kl_loss,kl_loss,loss,mi_loss,rec_loss,tc_loss,val_dw_kl_loss,val_kl_loss,val_loss,val_mi_loss,val_rec_loss,val_tc_loss
0,209.35451068978452,3.427008469694212,1398.0902756471098,-3.2831044754960335,1363.7525160769198,-202.63763025726945,208.3111254893065,5.822696389213342,880.6471288044667,-1.818095163415073,822.5443648726852,-200.6827539327133
1,208.37428108178094,7.124722415886579,830.5865152273489,-1.1843086524340383,759.2676368875707,-200.05808459536917,208.3714940497264,7.844249886628342,787.2117571026617,-0.7358635644155781,708.5171287254051,-199.7661676475853
2,208.43342575510093,8.39682607557791,776.9332824491113,-0.5339888326260408,693.6154570883893,-199.56765438640284,208.38354098153482,8.314931818802705,758.3235537324405,-0.38460168137810463,674.9612544307003,-199.6627093699828
3,208.40131443912108,8.547458815829394,746.132087240942,-0.25827404048323344,660.7306187406499,-199.6028935486088,208.3394972666971,8.541799669588821,735.6653131604021,-0.17606528435727672,650.1811555085359,-199.61501621715334
4,208.38677672606235,8.723402440971782,728.5069350262471,-0.15416333498728635,641.6816243922457,-199.55008232767509,208.37925040246046,8.966889955345192,717.7917697771201,-0.11558033526127483,628.4194815176504,-199.32644124125224
5,208.3990202334166,9.253678971432356,714.2054453042823,-0.09551851176366957,621.6059781338306,-199.04355500460778,208.38969149997607,9.665987003275136,706.9648496636274,-0.06882090317667955,610.3106906467013,-198.65545469510676
6,208.40967533924416,9.6736093815815,706.602096467206,-0.07005439950125907,609.7950827415954,-198.65891956718193,208.36855065860286,9.368639605142322,703.2339979770835,-0.0765691078333792,609.2174108434607,-198.89032283740707
7,208.4185139904347,9.903881861623457,701.7139461431177,-0.06556457769242954,602.9708411034118,-198.4786389087718,208.3600117417676,9.615635276682186,696.7703355996564,-0.0718651356878202,600.9513201678241,-198.70624506289664
8,208.42367534759296,10.108766514704824,695.3665183391241,-0.048493223871921454,594.1222488727975,-198.25075517708834,208.4652001282877,10.53097249269105,692.8057788860286,-0.030623250114585977,587.5118051034433,-197.90517949991465
9,208.42302232567565,10.277452403643105,694.0210984085547,-0.04357565294472655,591.2316319891747,-198.10050003079272,208.42280235403487,10.28786249548688,689.2547740023874,-0.03927620046018071,586.3664822048611,-198.094696973822
10,208.42510525457982,10.52915446528742,689.0812755585181,-0.038573897656597356,584.1285069242437,-197.89125449349592,208.41779296062234,10.525432155712489,685.5958330505839,-0.039129796802746614,580.4661910445602,-197.86569896321726
11,208.42081112665284,10.653255706762996,687.1254936307021,-0.03717822732010187,580.8834968729223,-197.75943322355474,208.43973230857154,10.75944036900411,686.1132389742709,-0.03643977962144086,578.6923168041088,-197.66120031193378
12,208.43060030267816,10.747713741261338,685.6985298115303,-0.034833045607351655,578.2256505438622,-197.6484793303042,208.43919481505665,10.946758710334247,683.6868095146282,-0.025537318873605355,573.6891131365741,-197.4138878583777
13,208.42612611392477,10.809765498944857,683.8591402029831,-0.03454622025709115,576.0028527442445,-197.60595114779397,208.40352493705495,10.595629652980088,683.210876942381,-0.034950378101479086,576.8075900607639,-197.72824587079182
14,208.43345513999907,10.835906010968797,683.5137630763488,-0.03835478064761582,575.2013195930643,-197.56385601102303,208.47024561188022,11.3097477274167,687.7871742658697,-0.025116590563346346,574.9486282913773,-197.16127442386767
15,208.44165750188995,10.85635412597521,682.0715018563308,-0.03273673601371937,573.6504253630942,-197.56681311655248,208.4473165323532,11.073422434052649,681.5314753099718,-0.029802943928316068,571.0239700882523,-197.36676306625293
16,208.43117006927383,10.91132910806906,680.5423870880635,-0.031814061619429235,571.4429322912338,-197.48941052797136,208.4050972581982,10.553961945687309,680.7070717770533,-0.030528210940364616,574.9379218207465,-197.7976540516272
17,208.44199568211204,10.942060879121472,679.9650832701731,-0.0320717534939546,570.4985807702897,-197.46327367862966,208.38727194286344,10.511498608650077,681.1497522712333,-0.03504863594440425,575.7465273256655,-197.81190081236238
18,208.42868749464483,10.926729974963747,679.7007964218566,-0.032502267476131504,569.9284529990339,-197.41895088488633,208.45752915048496,11.12798624619927,680.0889667652511,-0.029290849832889113,568.2913673683449,-197.24847836096143
19,208.43688114662646,11.061542994364718,679.1253394865847,-0.032935280689954376,568.6368268601437,-197.3550946032924,208.42358492608085,11.032988251611062,679.6765208467746,-0.03155024382305357,569.4682336877894,-197.37120596635916
20,208.43627378940985,11.106328129385341,676.4959847086537,-0.02823304038621371,565.4269089394427,-197.30113317210268,208.43546054576055,11.102284808038817,678.711322970765,-0.03243114602637498,568.3309023256655,-197.36498733522419
21,208.44284950079407,11.12552541158952,678.1000454155768,-0.03095330233706237,566.8406630171106,-197.28595795861034,208.40385056381547,10.717275871030735,678.2230105085589,-0.03181303405517831,571.183268681279,-197.66806334703224
22,208.45365794907718,11.178795204473124,675.8374923593764,-0.027577192165278264,564.1950604053254,-197.26183756150672,208.4071341192104,11.210733004406604,677.7238041124899,-0.02499020780632447,565.5852557146991,-197.16828907162486
23,208.45642392125046,11.24013420224939,674.5031341094585,-0.026454143585977793,562.1049053110975,-197.19014689782833,208.43037919983152,10.87573028483954,681.3653322520638,-0.032508283682497086,572.5851711697048,-197.5198548079131
24,208.4410442448731,11.22364752772379,674.2145514080181,-0.03056900863694097,561.6404716004716,-197.1530672554815,208.40489428719337,11.073151569698682,676.3638139574895,-0.025135090988669777,565.6944869429977,-197.31282649475554
25,208.45739880529246,11.356764001688045,672.677788431182,-0.023963811720762798,559.302679995273,-197.09592414998096,208.46165026500228,11.210228936685164,680.4307157967371,-0.02528715957765502,568.2526769567419,-197.21855922142524
26,208.44219682242235,11.356772904767556,673.3268886628427,-0.02285500618016672,559.7028100845662,-197.05693395841456,208.44775968317714,11.465580600238697,676.1142733544964,-0.027427368358633082,561.3452937373409,-196.9434343531028
27,208.45525449453882,11.413653547807082,671.6039580496146,-0.024099931852102047,557.8341095295358,-197.0541697106788,208.43564208811023,11.62850488274057,677.5742194934942,-0.016434313250426894,561.2523139105903,-196.78701721656944
28,208.45949898889674,11.4392720369176,671.1698722394657,-0.020479943668336602,556.6340101526139,-196.98543283654334,208.43806739070072,11.466207297582205,675.2968307320731,-0.02132449928892366,560.9867766203704,-196.98573748024143
29,208.45933527767045,11.45428612644139,670.120787973123,-0.024056610678685954,555.7107709519406,-196.99427696487342,208.47425262095481,11.808927197187202,678.9574203917056,-0.01586328648528196,560.7967074924045,-196.64231804453954
30,208.44350090545507,11.46171372993714,669.3504616522608,-0.024317537709909333,554.5206363759143,-196.93620084011084,208.4423874094602,11.286001440129963,676.3987751197527,-0.022840987342141298,563.6307214807581,-197.14274105821843
31,208.46435417638799,11.556499290936687,668.319847301788,-0.020138377328738258,553.2065191066011,-196.9328829795405,208.42143181310269,11.110312432074409,675.9279823314944,-0.03159822836103769,564.7641339337384,-197.27344874496606
32,208.47004156258095,11.556612214843552,668.9199083333806,-0.023248791652596593,553.432994599038,-196.89810139749423,208.43443605524934,11.516926871260907,675.9503420392565,-0.022759640546186802,560.5842511212385,-196.87506732290134
33,208.45294680149087,11.555778645714307,667.5911674492203,-0.020722553130195054,552.042035528954,-196.8773110563341,208.46218363233413,11.58815083890885,675.8914413220649,-0.02167583518731861,559.7854080765336,-196.82990447259374
34,208.45743781254544,11.592690155042952,668.3076587760389,-0.022752324625023468,552.4274236800823,-196.84666197832485,208.46453502981538,11.521025004511111,677.5124398068724,-0.02192319826074987,562.0031986942997,-196.8916877202976
35,208.45967714110694,11.576520839678697,666.0583399988288,-0.02057696969778911,549.86265223077,-196.8195313946032,208.4168842249382,11.482520589174504,675.6865259477006,-0.024464669112167697,560.8926486545139,-196.9130318265074
36,208.4575407118741,11.68448439184227,667.1505898176046,-0.02141865795461989,550.4222257898209,-196.76328565114093,208.43087835918863,11.0164556200527,679.1304096139401,-0.027975563656390687,568.9338401511864,-197.38324584925687
37,208.45987056164034,11.63738172752159,664.6268101948525,-0.023422277986015334,548.1791812003927,-196.79168538420845,208.47131141311752,11.865686490490612,678.5706589543203,-0.022456141427184738,560.0496387622975,-196.59675325248824
38,208.46166515688364,11.707793184771043,663.6977887742055,-0.022105555100270645,546.6676239662982,-196.73654312099265,208.4586998697416,11.845557554880875,676.7156306318734,-0.023663811457115175,558.6489336932146,-196.62836636441858
39,208.45875121962288,11.72494952671392,664.2270751861267,-0.02241099828340317,546.7014914979326,-196.68378185252004,208.45852359601724,11.830896133961456,677.4132543515686,-0.018910227603951134,559.1990435564959,-196.61819228890602
40,208.46302478182488,11.809337767720187,663.5231365776864,-0.024957075336178698,545.6839784662774,-196.65415189534775,208.47181787572418,11.813620444336635,678.8873935353832,-0.02347185162539252,560.7720841019242,-196.63681508075288
41,208.47425294833906,11.850086899532302,661.9182978533497,-0.02280051161329216,543.7594479499979,-196.6355674463907,208.44403730515478,11.709896524011242,677.9879700121594,-0.02608167176680663,560.9327121310764,-196.7124298452797
42,208.4617237131686,11.85130906414372,662.0839832277945,-0.020066571701130742,543.7286578239278,-196.60612460108086,208.44119758573697,11.891202798121029,678.3711560316182,-0.020034428237300013,559.4827930591724,-196.53232686025532
43,208.46314534651796,11.867422963077656,660.9602869751748,-0.02471106366955826,542.4365164574157,-196.58605723107252,208.4216283490119,11.348794338336399,680.8391950093838,-0.029514637001008613,567.6872775607638,-197.07692196714888
44,208.4833795853238,11.88773148544748,659.57012650922,-0.023998352917739805,540.592478813009,-196.56161646278494,208.45653080387547,12.041677060007027,678.914059768829,-0.02045426743195088,558.2190658004196,-196.36657713960264
45,208.46489446793697,11.973539609887762,660.503749427203,-0.02164646218052939,541.1021580797561,-196.50308887101173,208.533144444228,12.514768808119573,686.6208611646196,-0.01630306870613221,561.6418007179543,-196.01893533085533
46,208.46431412637372,12.004493890518479,657.7283956997837,-0.02438494679801031,537.8446953956117,-196.4515591491584,208.4386253860385,11.753915425375762,682.447932635374,-0.01922722637473652,564.4119723849826,-196.61580213462454
47,208.47717369101358,12.041217382579818,657.6527734671818,-0.02151978819084794,537.161698199333,-196.40654637603782,208.4537752161849,11.85990944745997,681.9047909978631,-0.022646541440984134,563.7103945131655,-196.61168902627418
48,208.47300232152136,12.059131508551406,656.6141170348469,-0.020502088879505678,535.9341031338306,-196.3844988425402,208.48143787435865,12.203122860024232,683.5857502916813,-0.018944809827806587,561.5473074453848,-196.2586487799011
49,208.47464849210522,12.123225976952284,655.61035772689,-0.019079386459055207,534.4182237665703,-196.3363557096144,208.45998515768767,12.262784659425945,683.9448354108598,-0.02189529339307216,561.0683024088542,-196.15043656409398
50,208.49495342655942,12.210719136540568,654.3162328050428,-0.018742991459991754,532.3305693281458,-196.2776440874095,208.47542507322865,12.334375599884817,684.7039542060093,-0.017622668750844506,561.0923640498409,-196.09664338886103
51,208.48468488245413,12.197818995123056,652.9716189298614,-0.019545911873724987,531.0308094430477,-196.2710580218992,208.4974569494581,12.437829012983867,686.362355266831,-0.021490135022411587,561.8844920970776,-196.02818049746034
52,208.47906271855442,12.255786818062855,652.7635558577533,-0.020064944927314785,530.2710027491793,-196.20974246276973,208.5167745434692,12.840260438672642,686.2773320613342,-0.013028917473751771,557.6981375235098,-195.645826172213
53,208.49605608012183,12.305515396723871,651.6961910053294,-0.020128290347834154,528.6140975952148,-196.1677184487625,208.48801706103598,12.503322121041215,687.1215618454363,-0.018792343590436276,562.4777167426215,-196.00484020716405
54,208.49692622181303,12.33094720484107,650.6616302027397,-0.02077078715543139,527.0745610987886,-196.11744852426241,208.47764989661533,12.282564276174353,686.404410063085,-0.02259394920772756,563.556315556279,-196.17024649672695
55,208.49856712604927,12.435328437544678,648.6729603911132,-0.019752801702438323,524.5394045241336,-196.06545873764907,208.5033218854626,12.668890337831742,688.7083190634324,-0.01721171057867735,562.1309154369213,-195.82836981223284
56,208.50836818788846,12.388981905088894,647.519563665022,-0.019666328297873112,523.1838013669278,-196.05512562978112,208.5014613261621,12.77679038957988,687.8038058698513,-0.018248066245138722,560.2227037217882,-195.72510304511067
57,208.5023886348374,12.486754728610975,647.0201603607596,-0.020430181118408625,522.0734046773707,-195.98728288538013,208.4660327347683,11.772400460610024,687.4866349349152,-0.029578560345870177,569.0996622721354,-196.59775690814442
58,208.4974852122317,12.468551766379317,646.0669944118004,-0.021021270632450656,520.8396780135784,-195.95373230177722,208.50597710393748,12.53875395782759,689.8804776039688,-0.019713591665307527,564.5169153284144,-195.94990728471666
59,208.51094841690806,12.55912486143116,644.703971367639,-0.01929487721375784,519.2142327491273,-195.94267967784324,208.54279896768074,13.21394387620208,694.0807829473978,-0.011383541881204764,561.997828052662,-195.32311993632604
60,208.51065685953876,12.58560685082196,644.3732653908198,-0.017596188410343078,518.3820495605469,-195.89393908810115,208.51450343024257,12.843374893537165,694.9320630004385,-0.020513051666626075,566.2951022677952,-195.6302943053116
61,208.50322187386848,12.611716352372474,642.1716893412142,-0.01770254460391717,515.5989347417304,-195.82824386931625,208.46924557109494,11.97688456289361,689.6002679128566,-0.02405824974508607,569.7865297670718,-196.46381350677146
62,208.51419143000086,12.720323845991956,641.2554624752912,-0.01907123923788042,513.8848659434217,-195.75806053757597,208.51390883039105,13.022460792285202,695.6875462008081,-0.015270176304896034,565.767324037905,-195.50661643779594
63,208.531480721054,12.776565551170066,641.2241436179781,-0.01947404200172367,513.7107892949531,-195.7606712467497,208.48055817130304,12.525117668039952,692.7776473837811,-0.020738654973751987,567.2576827437789,-195.9078230523291
64,208.52508227878508,12.786903246530306,638.7058729449332,-0.015976865403637797,510.24887409616025,-195.6634055285043,208.5154361229074,12.862948807018695,695.2292614008376,-0.018033302423611043,566.6833116319444,-195.64280784359448
65,208.51224617627275,12.886132067555053,637.9364890662838,-0.016771527854404476,509.46678697301985,-195.6485044390918,208.59506051858352,13.637111983862553,706.9547422434457,-0.013478744482759375,570.525267650463,-194.93863431480258
66,208.53022583644912,12.896113421203054,635.9375788059383,-0.01886265003912876,507.0697709753158,-195.6245824033477,208.5109233943846,12.636119458686963,695.9656767968925,-0.021850680478918513,569.7372762044271,-195.86623265465911
67,208.53047888567286,12.968646742146595,635.711369102597,-0.01532687431259407,506.0374681188705,-195.54776191298762,208.55161212461866,13.220606537598822,702.5233943894627,-0.01345958520748917,569.999242259838,-195.2857373264487
68,208.54340063495525,12.985368971154665,634.363640871168,-0.020448744234832224,504.58740672659366,-195.54532847626302,208.496049674591,12.733957529302081,697.4709419938212,-0.016883092555978918,569.6699159975406,-195.69906398240678
69,208.52760288000374,13.063482802821046,633.0718072427051,-0.017006002401055074,502.5077350697619,-195.45418966030832,208.52171427661588,13.1180621571553,698.5270194047147,-0.015004684844077987,567.540694173177,-195.40807706861813
70,208.53205102113841,13.15120176089237,633.0058587022612,-0.016521722509785307,502.25001818068483,-195.43994524647098,208.52328786949252,12.846941194104087,700.6597948944744,-0.019122169440843693,572.3039243344907,-195.6685786440534
71,208.55460979150848,13.11724968310105,630.6324487794658,-0.018240019914060757,499.3476153434591,-195.40788642799365,208.55876798988487,13.57871970617484,704.2952386425128,-0.010948299233593957,568.4633459020544,-194.96463041660533
72,208.54185993135812,13.171118302495152,629.8219376885949,-0.016625320954181524,498.25444160623755,-195.36848500216817,208.54752864441815,13.30285499915886,701.5798151696873,-0.013746751927916558,568.5855206524884,-195.23435244077018
73,208.53774852372163,13.22474310115781,629.6391587458422,-0.01582773105289993,497.52904461799784,-195.31090937988432,208.52720474717756,13.109879967630809,700.6210083953065,-0.016000548596340352,569.1627694589121,-195.36538030494177
74,208.53992770003032,13.264674876529103,627.5529662638328,-0.014581790881913683,495.0097945193027,-195.2710287346953,208.5054045490091,12.779271254178482,700.8280531785479,-0.02274774349819855,572.9885520652489,-195.6987066941809
75,208.53634765700744,13.300896032187605,627.2703048235642,-0.017653756627016896,494.5691409821206,-195.24857751623622,208.56283898231206,13.862740580532009,707.4782482063811,-0.013287731622980357,568.33305166739,-194.63503159678996
76,208.54674240880752,13.336664724813646,624.687933643565,-0.015865731144373573,491.1378688406437,-195.175870197371,208.53048660908144,13.057621900986463,701.1721017272027,-0.02039893918359494,571.1281489619503,-195.50569239337256
