epoch,dw_kl_loss,kl_loss,loss,mi_loss,rec_loss,tc_loss,val_dw_kl_loss,val_kl_loss,val_loss,val_mi_loss,val_rec_loss,val_tc_loss
0,168.56043992161847,7.981884765724435,-598.1638618115636,-0.8767731258765827,192.24791708984375,-159.6825742828584,167.56941162772193,8.355300340051151,-643.5605916844668,-0.1590260721751496,143.3506517944336,-159.05360483907458
1,167.19165437778534,7.944617270986378,-645.0974554471809,-0.16677979334895104,142.43825208740233,-159.0934303531698,166.99565326473075,7.74985650642633,-648.0817405951857,-0.15494029528012546,139.57770971679687,-159.08336054690545
2,166.94489521969106,7.88799549971315,-648.3160302363547,-0.14486071693532848,138.2824804321289,-158.89975752853974,166.9395914531305,8.163709564224844,-650.0902296032701,-0.12483858484148119,135.00811389160157,-158.65218272719335
3,166.9016217962229,8.02915897404081,-650.2373271159777,-0.1345494953656982,135.38021224365235,-158.73076861008124,166.9146930304073,8.471828780101424,-651.6330267606679,-0.10616092118752656,131.20818841552733,-158.2749578809024
4,166.89070257105573,8.232721835475566,-651.5566247018593,-0.12354158199150538,132.86025665283202,-158.5306737239592,166.82491798956784,7.915239565579063,-652.467185493797,-0.15710125242686412,133.34273565673828,-158.74628964794593
5,166.8683227662858,8.351357975751904,-652.7023224807175,-0.11883555032694203,131.0299791015625,-158.41363146637318,166.8445124321929,8.10124487834794,-653.1214633973075,-0.13824553554220412,131.77483703613282,-158.60042788834858
6,166.85619439298074,8.374413678402082,-653.4213272127737,-0.11453043283829104,129.9777388305664,-158.35678833391376,166.81126491796272,8.08248043526313,-653.8844639422191,-0.13382533312677022,130.81686798095703,-158.56312858466865
7,166.8479203953039,8.439773384292417,-653.6204683456959,-0.11084563141554438,129.5125319091797,-158.31167916979408,166.82810372900926,8.309306512907245,-653.9778176958051,-0.12462646039239221,129.85990222167968,-158.4235328643503
8,166.8386291632734,8.440885016201825,-654.237542319935,-0.1109635798548019,128.81269364013673,-158.29631692391533,166.8369637306606,8.134949738548999,-654.3928736832094,-0.13473486575809707,130.24196533203124,-158.5561779800239
9,166.8393691681172,8.437612716398256,-654.5800760592181,-0.10715536301420636,128.28783262939453,-158.26668708228593,166.81633543756823,8.428463282209389,-653.8988389485107,-0.09672213132888882,129.10801361083983,-158.28774431093174
10,166.82860029616378,8.485099158617501,-654.9782212483422,-0.10560049443350135,127.7078383178711,-158.23484322799052,166.7945005334158,8.046623815604441,-655.6788051512866,-0.13494194423268024,129.49819677734374,-158.6394267529689
11,166.82293648011793,8.51732772190865,-655.1391950814835,-0.10308041393678102,127.34368913574218,-158.2004567139011,166.82123715747994,8.69999071590935,-654.1233527629905,-0.09415955073170285,127.19600860595703,-158.00773982928268
12,166.82287794053445,8.540436737962422,-655.3908719114165,-0.10003222412480021,127.01745395507812,-158.18852859715074,166.79214911224565,8.427425617264312,-654.3001618250748,-0.11130850510893274,128.56436096191408,-158.25756056568764
13,166.81670597487283,8.5386740309753,-655.5244964270427,-0.10201486750144885,126.81441005859375,-158.1755995988348,166.79742355172738,8.383813111041253,-654.5574892840164,-0.10215566159816251,128.48651153564452,-158.28987811829828
14,166.80705343174253,8.547969447561716,-655.8743081420795,-0.09986333234162378,126.36768204345704,-158.1581967141564,166.8235945871118,8.485825481117699,-655.8214635654327,-0.10603405927028811,126.62119702148438,-158.19337018579296
15,166.8185360251708,8.553239694910461,-655.9153433184637,-0.09891527401008177,126.36982416992187,-158.16746470659115,166.7749845149427,8.219320716327477,-655.4300348387662,-0.10983668535261644,128.60424102783202,-158.4499039493648
16,166.8191448966039,8.544405945984305,-656.1238682888737,-0.09696403695063306,126.10364809570312,-158.1582828740384,166.82031922737153,8.497167544973074,-655.7600512340963,-0.08938184489636114,126.63418109130859,-158.18752828464656
17,166.82549043647606,8.571090015725092,-656.3452764282612,-0.10209810114002466,125.79552974853516,-158.1440330853553,166.8403473491624,8.746386706394427,-655.8305946164551,-0.08977401861301346,125.50197485351562,-158.01385713342
18,166.8274691225744,8.581094030199852,-656.4080182051692,-0.09590326168890709,125.79377388916015,-158.15555965920242,166.84134546392576,8.843872291275385,-655.9879442968866,-0.08392178404285729,124.69243322753906,-157.90630020071814
19,166.82308994278642,8.599069510994479,-656.6831196624092,-0.09607676627009777,125.39922001953126,-158.1348921430761,166.88305420124476,9.064532466535594,-655.1776459850396,-0.07323475115264692,124.47341833496094,-157.74348062834878
20,166.83158151998674,8.56867843127615,-656.7325546275885,-0.09586486775289242,125.4609533569336,-158.15487077279275,166.81658792877377,8.400302719053311,-656.5680251261392,-0.10610295404057456,126.4879178466797,-158.29440465792536
21,166.83310811021227,8.593992609744268,-656.8175053615475,-0.09875304903915412,125.30313576660156,-158.14249936488702,166.83120625145327,8.655310888419448,-656.934329658485,-0.09427792251659191,124.56480865478515,-158.03934444036778
22,166.82550101535708,8.613515286149747,-656.974380292171,-0.09510992608763584,125.10497232666016,-158.1349572846834,166.83972885482817,8.566452010121584,-657.1754894417983,-0.09927936694445892,125.10792529296874,-158.17064403710845
