epoch,dw_kl_loss,kl_loss,loss,mi_loss,rec_loss,tc_loss,val_dw_kl_loss,val_kl_loss,val_loss,val_mi_loss,val_rec_loss,val_tc_loss
0,209.02594214032305,5.843860483265349,1159.6529105151303,-2.441523387646442,1124.9386570707281,-200.7987098452759,208.3972550335059,9.406482035445492,819.5392105670991,-0.8481119007283605,763.1732159649885,-198.15481069909254
1,208.82385812271036,11.831050468348469,757.2550998315512,-0.32860236404225074,686.211981915413,-196.6547361059785,208.6809615407824,11.355414873055398,728.1650212625851,-0.14297106980095267,659.9904816804109,-197.1755672072856
2,208.83245314964736,13.190175480106824,697.1238369859794,-0.05190056983328855,618.1558285976978,-195.619217848434,208.8731662156197,13.712021795059322,698.2280877711141,-0.021851133047423393,615.7653266059028,-195.10752155503715
3,208.79171004879478,14.083042943419306,668.5872274866043,-0.013735672614902808,584.1147527491793,-194.69922858660905,208.80206901618848,14.571998690930942,660.7935854625931,-0.007825649758152224,573.4428077980324,-194.23578042233675
4,208.7393964189601,14.269178066366687,650.2736396985666,-0.00873863815011096,564.4834086641353,-194.43228594173814,208.66540225861877,14.343722154714593,644.5127995808386,-0.0059108239121299045,558.7756580494068,-194.36996784613456
5,208.71351752623048,14.525362646013413,643.7905934267773,-0.007087683600433505,556.7849190894593,-194.20548411974363,208.66559386750282,14.197773545206518,640.2600875949702,-0.006109018634717695,554.9626580132378,-194.44324658524584
6,208.6958298430354,14.712917646309828,638.4242034283375,-0.005866374870428172,550.0493319896941,-193.960818228391,208.77095510723225,15.694914706950678,635.3395371910067,-0.002577207235693232,541.2061071325231,-193.07947289024924
7,208.70542678230447,14.88534738870629,637.0897885919528,-0.005121156791455931,547.7682339282746,-193.81337984823332,208.65960975680784,15.007279427996934,635.7680681018758,-0.006264311837488415,545.5063438132958,-193.6097247302069
8,208.68464863139286,15.054472629687332,632.2857592276603,-0.00622163234093063,542.1216248857214,-193.6510712753955,208.65247096065212,14.686655038461826,633.0777527830205,-0.00578191619095209,544.6912050600405,-193.91559775729795
9,208.68538327471467,15.109046644109474,631.5844974415118,-0.004325231115041839,540.6438648954351,-193.52428595258684,208.6611249776013,14.83404087231796,631.0119257367859,-0.00395277908845181,542.294491012008,-193.87093307771647
10,208.6854264466961,15.291560552597076,627.2575821029956,-0.003924247345628432,535.3488501690804,-193.36338021036445,208.59722054518969,14.410751028156238,628.0186721428165,-0.0049944792049222255,541.4933855975115,-194.17134497510082
11,208.6860176032019,15.507432086400787,625.9261934011683,-0.004559499258658808,532.84913034642,-193.16861426148506,208.6525371349054,15.31159589330482,629.6966666400692,-0.0030986312020090446,537.9704971878617,-193.36174359500203
12,208.7234204512191,15.746849726912426,623.2895591888055,-0.0036410103127167957,528.8976555682243,-192.9877955041429,208.66483963905526,15.932788697410269,625.4201924359519,-0.002527587326863791,529.7214662905093,-192.71252436082128
13,208.71855673496782,15.92799665154335,621.5963883547042,-0.003352405916015083,525.8272151541203,-192.7536754622877,208.70843948522648,15.905130055577265,621.7471397121565,-0.002798045528282662,526.206601969401,-192.7822184825723
14,208.72025575346484,16.02920904324207,619.7520415907916,-0.0033250519225311074,523.4507522583008,-192.6667158127939,208.6826019109124,16.14182546574902,621.7664061437001,-0.0024041129263771203,524.9486728244358,-192.54390891144186
15,208.72994128953894,16.182904847775184,617.1903264799064,-0.0014114039724206827,520.1091506633353,-192.54833391613818,208.71890075130466,16.285264877563826,617.2607020419553,-0.002644079381754249,519.6617601182726,-192.44976635130914
16,208.73053648786671,16.300822535520147,615.9143980736413,-0.002568720972153254,518.2308284678357,-192.44737283259352,208.73774816709124,16.65971484669457,619.0640269548745,-0.0021067547137133998,518.958839473018,-192.05144349873476
17,208.74328154999452,16.315691717106592,614.0436463003508,-0.0017638382931986739,516.1631274933511,-192.42809791053452,208.72511726825522,16.54760291880221,620.2911025034502,-0.0020245478002912636,521.0316304524739,-192.17984737862548
18,208.73474505012692,16.422116241637966,612.8451793153237,-0.0036648672799580815,514.1719845710917,-192.28554772547483,208.71053565692932,16.16862275251108,615.8215983703813,-0.0026276763638489386,518.690023916739,-192.5193122382918
